000.png,robot:,0.0174464,-1.7263,-1.45828,-1.53321,1.60886,-1.29363,
001.png,robot:,0.329481,-2.02967,-1.15505,-1.621,1.47784,-1.11465,
002.png,robot:,0.494739,-1.43828,-1.25697,-1.94239,1.31735,-0.465427,
003.png,robot:,1.43292,-0.908666,-2.02535,-1.89003,1.16527,0.115172,
004.png,robot:,0.453746,-0.909122,-2.04131,-1.48507,1.40723,0.115531,
005.png,robot:,-0.505507,-1.29544,-2.06027,-1.20057,1.8933,-1.75006,
006.png,robot:,-0.692601,-1.79333,-1.2662,-1.76096,1.96377,-1.27084,
007.png,robot:,-0.427129,-2.29697,-0.625476,-1.99802,1.78162,-0.74493,
008.png,robot:,0.269252,-2.29702,-0.625512,-1.99735,1.4584,-0.064935,
009.png,robot:,0.0433454,-2.05328,-0.625273,-2.12783,1.46406,-0.509289,
010.png,robot:,0.177647,-1.01833,-1.65774,-1.72447,1.46437,0.0948432,
011.png,robot:,0.730755,-1.19595,-2.40645,-1.00045,1.21536,0.824833,
012.png,robot:,0.396296,-2.06579,-0.884662,-1.99319,1.38688,1.14338,
013.png,robot:,0.169399,-2.25496,-0.878087,-1.77815,1.51885,-0.576211,
014.png,robot:,0.339141,-2.25593,-0.87816,-1.77839,1.51952,-1.78055,
015.png,robot:,-0.209484,-2.26602,-0.873277,-1.74778,1.7902,-0.945059,
016.png,robot:,-0.64356,-1.96701,-0.862479,-1.99483,1.94776,-0.85434,
017.png,robot:,-0.967554,-1.34442,-1.73302,-1.67444,1.9658,-0.336373,
018.png,robot:,0.256978,-1.04474,-1.94333,-1.39222,1.37406,-0.491953,
019.png,robot:,0.92938,-1.21756,-2.08256,-1.4713,1.21554,-0.715797,
020.png,robot:,0.475758,-1.61857,-1.63977,-1.43278,1.36499,0.637841,
021.png,robot:,0.0158877,-1.75312,-1.33589,-1.62065,1.58141,0.635167,
