000.png,robot:,0.109396,-2.45189,-1.8276,-0.422562,1.39958,-0.749314,
001.png,robot:,0.00261406,-2.5662,-1.52111,-0.535366,1.60154,-0.750512,
002.png,robot:,-0.033491,-3.01351,-1.1566,-0.510543,1.54053,-0.750488,
003.png,robot:,-0.0541404,-3.08017,-1.17555,-0.410215,1.54055,-0.750488,
004.png,robot:,-0.0450266,-3.0841,-1.17521,-0.410299,1.5405,-0.878008,
005.png,robot:,0.351522,-3.08431,-1.17301,-0.410059,1.54041,-0.429687,
006.png,robot:,0.257014,-3.0834,-1.17229,-0.409711,1.54043,-0.489102,
007.png,robot:,0.423535,-2.94904,-2.01894,0.271748,1.58797,-0.357354,
008.png,robot:,-0.0762532,-2.94833,-2.01921,0.271736,1.58798,-0.891615,
009.png,robot:,-0.0764568,-2.5112,-2.19365,0.0534459,1.58798,-0.892046,
010.png,robot:,0.454309,-2.51397,-2.19735,-0.00109703,1.58806,-0.341921,
011.png,robot:,0.271134,-2.76,-1.30326,-0.682565,1.58839,-0.530506,
012.png,robot:,-0.075198,-2.76005,-1.30323,-0.682565,1.58812,-0.936758,
013.png,robot:,-0.171991,-2.75798,-1.30238,-0.676555,1.58812,-0.968726,
014.png,robot:,0.12533,-2.48676,-1.73923,-0.540525,1.58811,-0.692126,
