000.png,robot:,-0.598493,-2.32734,-0.661403,-2.0116,1.92254,-2.95351,
001.png,robot:,0.558004,-1.87472,-1.6451,-1.27852,1.31801,-2.95342,
002.png,robot:,0.0914726,-2.58752,-0.134203,-2.28066,1.56464,-4.04956,
003.png,robot:,-0.324322,-2.58777,-0.134335,-2.24938,1.71494,-4.04924,
004.png,robot:,0.363818,-2.58267,-0.133868,-2.31512,1.4192,-4.04932,
005.png,robot:,-0.598457,-1.75448,-2.07063,-0.907592,1.90948,-4.04941,
006.png,robot:,0.0453959,-0.89322,-2.43155,-1.07021,1.55052,-4.05179,
007.png,robot:,0.948696,-0.894324,-2.44234,-1.35285,1.19704,-4.05181,
008.png,robot:,-1.18132,-1.94915,-1.88814,-1.25314,2.13484,-4.05218,
009.png,robot:,1.24635,-1.97431,-2.30956,-0.825652,1.02808,-4.05212,
010.png,robot:,1.57801,-1.19183,-2.35541,-1.57384,1.11368,-4.05157,
011.png,robot:,1.58486,-1.18753,-1.44175,-2.42218,1.22098,-4.05164,
012.png,robot:,-1.10959,-1.05033,-1.52277,-2.10097,1.96224,-4.05175,
013.png,robot:,-1.1096,-1.05033,-1.52277,-2.10098,1.96223,-4.05174,
014.png,robot:,-0.330235,-2.20196,-0.771025,-1.85621,1.71147,-4.05186,
015.png,robot:,-0.330259,-2.20191,-0.771001,-1.8562,1.71145,-4.05185,
016.png,robot:,0.420264,-2.37475,-0.769669,-1.87582,1.41492,-4.05194,
017.png,robot:,0.54498,-2.69663,-0.251415,-2.18188,1.31109,-4.05193,
018.png,robot:,-0.480408,-2.70074,-0.251247,-2.13941,1.88233,-4.05189,
019.png,robot:,1.11695,-1.75969,-1.62977,-1.71054,1.18637,-4.05169,
